filename,fine_grained_class_index,subclass_name,coarse_grained_class_index,superclass_name
img_7894,45,lobster,13,non-insect_invertebrates
img_7895,5,bed,6,household_furniture
img_7896,52,oak_tree,17,trees
img_7897,46,man,14,people
img_7898,72,seal,0,aquatic_mammals
img_7899,40,lamp,5,household_electrical_devices
img_7900,58,pickup_truck,18,vehicles_1
img_7901,84,table,6,household_furniture
img_7902,6,bee,7,insects
img_7903,91,trout,1,fish
img_7904,38,kangaroo,11,large_omnivores_and_herbivores
img_7905,35,girl,14,people
img_7906,66,raccoon,12,medium_mammals
img_7907,25,couch,6,household_furniture
img_7908,79,spider,13,non-insect_invertebrates
img_7909,57,pear,4,fruit_and_vegetables
img_7910,23,cloud,10,large_natural_outdoor_scenes
img_7911,14,butterfly,7,insects
img_7912,15,camel,11,large_omnivores_and_herbivores
img_7913,86,telephone,5,household_electrical_devices
img_7914,75,skunk,12,medium_mammals
img_7915,45,lobster,13,non-insect_invertebrates
img_7916,6,bee,7,insects
img_7917,22,clock,5,household_electrical_devices
img_7918,33,forest,10,large_natural_outdoor_scenes
img_7919,76,skyscraper,9,large_man-made_outdoor_things
img_7920,52,oak_tree,17,trees
img_7921,41,lawn_mower,19,vehicles_2
img_7922,90,train,18,vehicles_1
img_7923,22,clock,5,household_electrical_devices
img_7924,34,fox,12,medium_mammals
img_7925,45,lobster,13,non-insect_invertebrates
img_7926,66,raccoon,12,medium_mammals
img_7927,7,beetle,7,insects
img_7928,95,whale,0,aquatic_mammals
img_7929,11,boy,14,people
img_7930,1,aquarium_fish,1,fish
img_7931,23,cloud,10,large_natural_outdoor_scenes
img_7932,3,bear,8,large_carnivores
img_7933,22,clock,5,household_electrical_devices
img_7934,5,bed,6,household_furniture
img_7935,80,squirrel,16,small_mammals
img_7936,93,turtle,15,reptiles
img_7937,27,crocodile,15,reptiles
img_7938,86,telephone,5,household_electrical_devices
img_7939,69,rocket,19,vehicles_2
img_7940,92,tulip,2,flowers
img_7941,53,orange,4,fruit_and_vegetables
img_7942,54,orchid,2,flowers
img_7943,63,porcupine,12,medium_mammals
img_7944,18,caterpillar,7,insects
img_7945,84,table,6,household_furniture
img_7946,66,raccoon,12,medium_mammals
img_7947,8,bicycle,18,vehicles_1
img_7948,59,pine_tree,17,trees
img_7949,8,bicycle,18,vehicles_1
img_7950,42,leopard,8,large_carnivores
img_7951,62,poppy,2,flowers
img_7952,29,dinosaur,15,reptiles
img_7953,30,dolphin,0,aquatic_mammals
img_7954,73,shark,1,fish
img_7955,2,baby,14,people
img_7956,96,willow_tree,17,trees
img_7957,39,keyboard,5,household_electrical_devices
img_7958,4,beaver,0,aquatic_mammals
img_7959,22,clock,5,household_electrical_devices
img_7960,45,lobster,13,non-insect_invertebrates
img_7961,83,sweet_pepper,4,fruit_and_vegetables
img_7962,58,pickup_truck,18,vehicles_1
img_7963,73,shark,1,fish
img_7964,18,caterpillar,7,insects
img_7965,84,table,6,household_furniture
img_7966,4,beaver,0,aquatic_mammals
img_7967,5,bed,6,household_furniture
img_7968,2,baby,14,people
img_7969,18,caterpillar,7,insects
img_7970,23,cloud,10,large_natural_outdoor_scenes
img_7971,29,dinosaur,15,reptiles
img_7972,85,tank,19,vehicles_2
img_7973,34,fox,12,medium_mammals
img_7974,42,leopard,8,large_carnivores
img_7975,16,can,3,food_containers
img_7976,86,telephone,5,household_electrical_devices
img_7977,65,rabbit,16,small_mammals
img_7978,95,whale,0,aquatic_mammals
img_7979,45,lobster,13,non-insect_invertebrates
img_7980,97,wolf,8,large_carnivores
img_7981,0,apple,4,fruit_and_vegetables
img_7982,20,chair,6,household_furniture
img_7983,46,man,14,people
img_7984,44,lizard,15,reptiles
img_7985,86,telephone,5,household_electrical_devices
img_7986,92,tulip,2,flowers
img_7987,29,dinosaur,15,reptiles
img_7988,85,tank,19,vehicles_2
img_7989,82,sunflower,2,flowers
img_7990,91,trout,1,fish
img_7991,82,sunflower,2,flowers
img_7992,17,castle,9,large_man-made_outdoor_things
img_7993,38,kangaroo,11,large_omnivores_and_herbivores
img_7994,58,pickup_truck,18,vehicles_1
img_7995,12,bridge,9,large_man-made_outdoor_things
img_7996,26,crab,13,non-insect_invertebrates
img_7997,54,orchid,2,flowers
img_7998,28,cup,3,food_containers
img_7999,58,pickup_truck,18,vehicles_1
img_8000,79,spider,13,non-insect_invertebrates
img_8001,1,aquarium_fish,1,fish
img_8002,4,beaver,0,aquatic_mammals
img_8003,95,whale,0,aquatic_mammals
img_8004,10,bowl,3,food_containers
img_8005,3,bear,8,large_carnivores
img_8006,33,forest,10,large_natural_outdoor_scenes
img_8007,23,cloud,10,large_natural_outdoor_scenes
img_8008,91,trout,1,fish
img_8009,73,shark,1,fish
img_8010,1,aquarium_fish,1,fish
img_8011,1,aquarium_fish,1,fish
img_8012,35,girl,14,people
img_8013,10,bowl,3,food_containers
img_8014,19,cattle,11,large_omnivores_and_herbivores
img_8015,88,tiger,8,large_carnivores
img_8016,11,boy,14,people
img_8017,29,dinosaur,15,reptiles
img_8018,56,palm_tree,17,trees
img_8019,0,apple,4,fruit_and_vegetables
img_8020,54,orchid,2,flowers
img_8021,61,plate,3,food_containers
img_8022,20,chair,6,household_furniture
img_8023,13,bus,18,vehicles_1
img_8024,17,castle,9,large_man-made_outdoor_things
img_8025,53,orange,4,fruit_and_vegetables
img_8026,89,tractor,19,vehicles_2
img_8027,18,caterpillar,7,insects
img_8028,81,streetcar,19,vehicles_2
img_8029,6,bee,7,insects
img_8030,96,willow_tree,17,trees
img_8031,41,lawn_mower,19,vehicles_2
img_8032,26,crab,13,non-insect_invertebrates
img_8033,26,crab,13,non-insect_invertebrates
img_8034,25,couch,6,household_furniture
img_8035,60,plain,10,large_natural_outdoor_scenes
img_8036,22,clock,5,household_electrical_devices
img_8037,73,shark,1,fish
img_8038,4,beaver,0,aquatic_mammals
img_8039,47,maple_tree,17,trees
img_8040,24,cockroach,7,insects
img_8041,18,caterpillar,7,insects
img_8042,78,snake,15,reptiles
img_8043,17,castle,9,large_man-made_outdoor_things
img_8044,7,beetle,7,insects
img_8045,0,apple,4,fruit_and_vegetables
img_8046,87,television,5,household_electrical_devices
img_8047,26,crab,13,non-insect_invertebrates
img_8048,95,whale,0,aquatic_mammals
img_8049,14,butterfly,7,insects
img_8050,56,palm_tree,17,trees
img_8051,18,caterpillar,7,insects
img_8052,12,bridge,9,large_man-made_outdoor_things
img_8053,54,orchid,2,flowers
img_8054,21,chimpanzee,11,large_omnivores_and_herbivores
img_8055,79,spider,13,non-insect_invertebrates
img_8056,8,bicycle,18,vehicles_1
img_8057,43,lion,8,large_carnivores
img_8058,39,keyboard,5,household_electrical_devices
img_8059,24,cockroach,7,insects
img_8060,40,lamp,5,household_electrical_devices
img_8061,53,orange,4,fruit_and_vegetables
img_8062,35,girl,14,people
img_8063,21,chimpanzee,11,large_omnivores_and_herbivores
img_8064,31,elephant,11,large_omnivores_and_herbivores
img_8065,8,bicycle,18,vehicles_1
img_8066,57,pear,4,fruit_and_vegetables
img_8067,33,forest,10,large_natural_outdoor_scenes
img_8068,82,sunflower,2,flowers
img_8069,35,girl,14,people
img_8070,6,bee,7,insects
img_8071,5,bed,6,household_furniture
img_8072,40,lamp,5,household_electrical_devices
img_8073,65,rabbit,16,small_mammals
img_8074,22,clock,5,household_electrical_devices
img_8075,16,can,3,food_containers
img_8076,64,possum,12,medium_mammals
img_8077,57,pear,4,fruit_and_vegetables
img_8078,98,woman,14,people
img_8079,64,possum,12,medium_mammals
img_8080,88,tiger,8,large_carnivores
img_8081,55,otter,0,aquatic_mammals
img_8082,58,pickup_truck,18,vehicles_1
img_8083,27,crocodile,15,reptiles
img_8084,36,hamster,16,small_mammals
img_8085,13,bus,18,vehicles_1
img_8086,91,trout,1,fish
img_8087,84,table,6,household_furniture
img_8088,9,bottle,3,food_containers
img_8089,5,bed,6,household_furniture
img_8090,9,bottle,3,food_containers
img_8091,65,rabbit,16,small_mammals
img_8092,85,tank,19,vehicles_2
img_8093,70,rose,2,flowers
img_8094,59,pine_tree,17,trees
img_8095,93,turtle,15,reptiles
img_8096,2,baby,14,people
img_8097,59,pine_tree,17,trees
img_8098,79,spider,13,non-insect_invertebrates
img_8099,70,rose,2,flowers
img_8100,34,fox,12,medium_mammals
img_8101,97,wolf,8,large_carnivores
img_8102,86,telephone,5,household_electrical_devices
img_8103,49,mountain,10,large_natural_outdoor_scenes
img_8104,18,caterpillar,7,insects
img_8105,55,otter,0,aquatic_mammals
img_8106,70,rose,2,flowers
img_8107,73,shark,1,fish
img_8108,38,kangaroo,11,large_omnivores_and_herbivores
img_8109,34,fox,12,medium_mammals
img_8110,61,plate,3,food_containers
img_8111,69,rocket,19,vehicles_2
img_8112,37,house,9,large_man-made_outdoor_things
img_8113,64,possum,12,medium_mammals
img_8114,24,cockroach,7,insects
img_8115,3,bear,8,large_carnivores
img_8116,78,snake,15,reptiles
img_8117,74,shrew,16,small_mammals
img_8118,33,forest,10,large_natural_outdoor_scenes
img_8119,35,girl,14,people
img_8120,1,aquarium_fish,1,fish
img_8121,84,table,6,household_furniture
img_8122,22,clock,5,household_electrical_devices
img_8123,86,telephone,5,household_electrical_devices
img_8124,4,beaver,0,aquatic_mammals
img_8125,91,trout,1,fish
img_8126,13,bus,18,vehicles_1
img_8127,90,train,18,vehicles_1
img_8128,68,road,9,large_man-made_outdoor_things
img_8129,60,plain,10,large_natural_outdoor_scenes
img_8130,84,table,6,household_furniture
img_8131,0,apple,4,fruit_and_vegetables
img_8132,34,fox,12,medium_mammals
img_8133,18,caterpillar,7,insects
img_8134,32,flatfish,1,fish
img_8135,92,tulip,2,flowers
img_8136,14,butterfly,7,insects
img_8137,96,willow_tree,17,trees
img_8138,35,girl,14,people
img_8139,86,telephone,5,household_electrical_devices
img_8140,3,bear,8,large_carnivores
img_8141,89,tractor,19,vehicles_2
img_8142,79,spider,13,non-insect_invertebrates
img_8143,15,camel,11,large_omnivores_and_herbivores
img_8144,66,raccoon,12,medium_mammals
img_8145,35,girl,14,people
img_8146,50,mouse,16,small_mammals
img_8147,12,bridge,9,large_man-made_outdoor_things
img_8148,41,lawn_mower,19,vehicles_2
img_8149,31,elephant,11,large_omnivores_and_herbivores
img_8150,34,fox,12,medium_mammals
img_8151,93,turtle,15,reptiles
img_8152,84,table,6,household_furniture
img_8153,26,crab,13,non-insect_invertebrates
img_8154,74,shrew,16,small_mammals
img_8155,78,snake,15,reptiles
img_8156,50,mouse,16,small_mammals
img_8157,57,pear,4,fruit_and_vegetables
img_8158,54,orchid,2,flowers
img_8159,2,baby,14,people
img_8160,95,whale,0,aquatic_mammals
img_8161,44,lizard,15,reptiles
img_8162,66,raccoon,12,medium_mammals
img_8163,60,plain,10,large_natural_outdoor_scenes
img_8164,26,crab,13,non-insect_invertebrates
img_8165,58,pickup_truck,18,vehicles_1
img_8166,82,sunflower,2,flowers
img_8167,67,ray,1,fish
img_8168,98,woman,14,people
img_8169,89,tractor,19,vehicles_2
img_8170,28,cup,3,food_containers
img_8171,55,otter,0,aquatic_mammals
img_8172,95,whale,0,aquatic_mammals
img_8173,76,skyscraper,9,large_man-made_outdoor_things
img_8174,60,plain,10,large_natural_outdoor_scenes
img_8175,76,skyscraper,9,large_man-made_outdoor_things
img_8176,91,trout,1,fish
img_8177,37,house,9,large_man-made_outdoor_things
img_8178,2,baby,14,people
img_8179,3,bear,8,large_carnivores
img_8180,62,poppy,2,flowers
img_8181,43,lion,8,large_carnivores
img_8182,91,trout,1,fish
img_8183,48,motorcycle,18,vehicles_1
img_8184,63,porcupine,12,medium_mammals
img_8185,34,fox,12,medium_mammals
img_8186,56,palm_tree,17,trees
img_8187,34,fox,12,medium_mammals
img_8188,53,orange,4,fruit_and_vegetables
img_8189,3,bear,8,large_carnivores
img_8190,28,cup,3,food_containers
img_8191,8,bicycle,18,vehicles_1
img_8192,40,lamp,5,household_electrical_devices
img_8193,44,lizard,15,reptiles
img_8194,33,forest,10,large_natural_outdoor_scenes
img_8195,61,plate,3,food_containers
img_8196,60,plain,10,large_natural_outdoor_scenes
img_8197,73,shark,1,fish
img_8198,61,plate,3,food_containers
img_8199,26,crab,13,non-insect_invertebrates
img_8200,59,pine_tree,17,trees
img_8201,4,beaver,0,aquatic_mammals
img_8202,49,mountain,10,large_natural_outdoor_scenes
img_8203,92,tulip,2,flowers
img_8204,92,tulip,2,flowers
img_8205,6,bee,7,insects
img_8206,72,seal,0,aquatic_mammals
img_8207,86,telephone,5,household_electrical_devices
img_8208,18,caterpillar,7,insects
img_8209,20,chair,6,household_furniture
img_8210,55,otter,0,aquatic_mammals
img_8211,0,apple,4,fruit_and_vegetables
img_8212,85,tank,19,vehicles_2
img_8213,75,skunk,12,medium_mammals
img_8214,18,caterpillar,7,insects
img_8215,23,cloud,10,large_natural_outdoor_scenes
img_8216,74,shrew,16,small_mammals
img_8217,95,whale,0,aquatic_mammals
img_8218,81,streetcar,19,vehicles_2
img_8219,58,pickup_truck,18,vehicles_1
img_8220,73,shark,1,fish
img_8221,60,plain,10,large_natural_outdoor_scenes
img_8222,21,chimpanzee,11,large_omnivores_and_herbivores
img_8223,14,butterfly,7,insects
img_8224,19,cattle,11,large_omnivores_and_herbivores
img_8225,87,television,5,household_electrical_devices
img_8226,47,maple_tree,17,trees
img_8227,79,spider,13,non-insect_invertebrates
img_8228,90,train,18,vehicles_1
img_8229,75,skunk,12,medium_mammals
img_8230,73,shark,1,fish
img_8231,15,camel,11,large_omnivores_and_herbivores
img_8232,41,lawn_mower,19,vehicles_2
img_8233,39,keyboard,5,household_electrical_devices
img_8234,99,worm,13,non-insect_invertebrates
img_8235,11,boy,14,people
img_8236,94,wardrobe,6,household_furniture
img_8237,45,lobster,13,non-insect_invertebrates
img_8238,91,trout,1,fish
img_8239,36,hamster,16,small_mammals
img_8240,77,snail,13,non-insect_invertebrates
img_8241,3,bear,8,large_carnivores
img_8242,75,skunk,12,medium_mammals
img_8243,92,tulip,2,flowers
img_8244,94,wardrobe,6,household_furniture
img_8245,61,plate,3,food_containers
img_8246,50,mouse,16,small_mammals
img_8247,38,kangaroo,11,large_omnivores_and_herbivores
img_8248,12,bridge,9,large_man-made_outdoor_things
img_8249,1,aquarium_fish,1,fish
img_8250,0,apple,4,fruit_and_vegetables
img_8251,30,dolphin,0,aquatic_mammals
img_8252,84,table,6,household_furniture
img_8253,98,woman,14,people
img_8254,29,dinosaur,15,reptiles
img_8255,7,beetle,7,insects
img_8256,18,caterpillar,7,insects
img_8257,48,motorcycle,18,vehicles_1
img_8258,89,tractor,19,vehicles_2
img_8259,91,trout,1,fish
img_8260,84,table,6,household_furniture
img_8261,63,porcupine,12,medium_mammals
img_8262,62,poppy,2,flowers
img_8263,31,elephant,11,large_omnivores_and_herbivores
img_8264,40,lamp,5,household_electrical_devices
img_8265,55,otter,0,aquatic_mammals
img_8266,30,dolphin,0,aquatic_mammals
img_8267,61,plate,3,food_containers
img_8268,86,telephone,5,household_electrical_devices
img_8269,47,maple_tree,17,trees
img_8270,33,forest,10,large_natural_outdoor_scenes
img_8271,11,boy,14,people
img_8272,25,couch,6,household_furniture
img_8273,14,butterfly,7,insects
img_8274,28,cup,3,food_containers
img_8275,75,skunk,12,medium_mammals
img_8276,11,boy,14,people
img_8277,81,streetcar,19,vehicles_2
img_8278,61,plate,3,food_containers
img_8279,73,shark,1,fish
img_8280,79,spider,13,non-insect_invertebrates
img_8281,5,bed,6,household_furniture
img_8282,88,tiger,8,large_carnivores
img_8283,56,palm_tree,17,trees
img_8284,81,streetcar,19,vehicles_2
img_8285,31,elephant,11,large_omnivores_and_herbivores
img_8286,84,table,6,household_furniture
img_8287,69,rocket,19,vehicles_2
img_8288,30,dolphin,0,aquatic_mammals
img_8289,6,bee,7,insects
img_8290,68,road,9,large_man-made_outdoor_things
img_8291,70,rose,2,flowers
img_8292,12,bridge,9,large_man-made_outdoor_things
img_8293,74,shrew,16,small_mammals
img_8294,7,beetle,7,insects
img_8295,21,chimpanzee,11,large_omnivores_and_herbivores
img_8296,55,otter,0,aquatic_mammals
img_8297,71,sea,10,large_natural_outdoor_scenes
img_8298,5,bed,6,household_furniture
img_8299,14,butterfly,7,insects
img_8300,48,motorcycle,18,vehicles_1
img_8301,18,caterpillar,7,insects
img_8302,0,apple,4,fruit_and_vegetables
img_8303,70,rose,2,flowers
img_8304,38,kangaroo,11,large_omnivores_and_herbivores
img_8305,26,crab,13,non-insect_invertebrates
img_8306,24,cockroach,7,insects
img_8307,69,rocket,19,vehicles_2
img_8308,16,can,3,food_containers
img_8309,9,bottle,3,food_containers
img_8310,42,leopard,8,large_carnivores
img_8311,41,lawn_mower,19,vehicles_2
img_8312,39,keyboard,5,household_electrical_devices
img_8313,27,crocodile,15,reptiles
img_8314,0,apple,4,fruit_and_vegetables
img_8315,70,rose,2,flowers
img_8316,85,tank,19,vehicles_2
img_8317,9,bottle,3,food_containers
img_8318,43,lion,8,large_carnivores
img_8319,79,spider,13,non-insect_invertebrates
img_8320,77,snail,13,non-insect_invertebrates
img_8321,75,skunk,12,medium_mammals
img_8322,74,shrew,16,small_mammals
img_8323,80,squirrel,16,small_mammals
img_8324,42,leopard,8,large_carnivores
img_8325,67,ray,1,fish
img_8326,8,bicycle,18,vehicles_1
img_8327,0,apple,4,fruit_and_vegetables
img_8328,36,hamster,16,small_mammals
img_8329,89,tractor,19,vehicles_2
img_8330,43,lion,8,large_carnivores
img_8331,46,man,14,people
img_8332,69,rocket,19,vehicles_2
img_8333,56,palm_tree,17,trees
img_8334,42,leopard,8,large_carnivores
img_8335,10,bowl,3,food_containers
img_8336,71,sea,10,large_natural_outdoor_scenes
img_8337,98,woman,14,people
img_8338,55,otter,0,aquatic_mammals
img_8339,40,lamp,5,household_electrical_devices
img_8340,16,can,3,food_containers
img_8341,0,apple,4,fruit_and_vegetables
img_8342,21,chimpanzee,11,large_omnivores_and_herbivores
img_8343,2,baby,14,people
img_8344,1,aquarium_fish,1,fish
img_8345,64,possum,12,medium_mammals
img_8346,52,oak_tree,17,trees
img_8347,43,lion,8,large_carnivores
img_8348,83,sweet_pepper,4,fruit_and_vegetables
img_8349,65,rabbit,16,small_mammals
img_8350,68,road,9,large_man-made_outdoor_things
img_8351,18,caterpillar,7,insects
img_8352,1,aquarium_fish,1,fish
img_8353,25,couch,6,household_furniture
img_8354,96,willow_tree,17,trees
img_8355,46,man,14,people
img_8356,47,maple_tree,17,trees
img_8357,90,train,18,vehicles_1
img_8358,2,baby,14,people
img_8359,28,cup,3,food_containers
img_8360,37,house,9,large_man-made_outdoor_things
img_8361,61,plate,3,food_containers
img_8362,31,elephant,11,large_omnivores_and_herbivores
img_8363,77,snail,13,non-insect_invertebrates
img_8364,4,beaver,0,aquatic_mammals
img_8365,92,tulip,2,flowers
img_8366,38,kangaroo,11,large_omnivores_and_herbivores
img_8367,93,turtle,15,reptiles
img_8368,28,cup,3,food_containers
img_8369,39,keyboard,5,household_electrical_devices
img_8370,18,caterpillar,7,insects
img_8371,41,lawn_mower,19,vehicles_2
img_8372,44,lizard,15,reptiles
img_8373,49,mountain,10,large_natural_outdoor_scenes
img_8374,1,aquarium_fish,1,fish
img_8375,11,boy,14,people
img_8376,19,cattle,11,large_omnivores_and_herbivores
img_8377,91,trout,1,fish
img_8378,82,sunflower,2,flowers
img_8379,4,beaver,0,aquatic_mammals
img_8380,60,plain,10,large_natural_outdoor_scenes
img_8381,34,fox,12,medium_mammals
img_8382,56,palm_tree,17,trees
img_8383,19,cattle,11,large_omnivores_and_herbivores
img_8384,32,flatfish,1,fish
img_8385,74,shrew,16,small_mammals
img_8386,87,television,5,household_electrical_devices
img_8387,99,worm,13,non-insect_invertebrates
img_8388,72,seal,0,aquatic_mammals
img_8389,98,woman,14,people
img_8390,8,bicycle,18,vehicles_1
img_8391,58,pickup_truck,18,vehicles_1
img_8392,93,turtle,15,reptiles
img_8393,87,television,5,household_electrical_devices
img_8394,87,television,5,household_electrical_devices
img_8395,24,cockroach,7,insects
img_8396,35,girl,14,people
img_8397,43,lion,8,large_carnivores
img_8398,52,oak_tree,17,trees
img_8399,6,bee,7,insects
